date,retailer_id,sales_rep_id,visit_type
2023-05-23,RET0141,REP035,order
2023-05-23,RET0257,REP038,order
2023-05-23,RET0026,REP017,audit
2023-05-23,RET0090,REP044,audit
2023-05-23,RET0193,REP007,audit
2023-05-23,RET0313,REP046,order
2023-05-23,RET0183,REP025,merchandising
2023-05-25,RET0213,REP005,order
2023-05-25,RET0053,REP041,order
2023-05-25,RET0380,REP033,merchandising
2023-05-25,RET0198,REP043,order
2023-05-25,RET0137,REP016,merchandising
2023-05-25,RET0427,REP022,order
2023-05-25,RET0238,REP022,order
2023-05-25,RET0124,REP044,merchandising
2023-05-25,RET0384,REP015,audit
2023-05-25,RET0041,REP006,merchandising
2023-05-25,RET0095,REP035,audit
2023-05-25,RET0004,REP023,order
2023-05-25,RET0297,REP024,merchandising
2023-05-25,RET0422,REP023,audit
2023-05-25,RET0495,REP014,merchandising
2023-05-25,RET0344,REP001,audit
2023-05-25,RET0330,REP010,audit
2023-05-25,RET0496,REP022,order
2023-05-25,RET0018,REP025,audit
2023-05-25,RET0081,REP040,order
2023-05-25,RET0469,REP027,order
2023-05-25,RET0461,REP048,order
2023-05-25,RET0141,REP018,audit
2023-05-25,RET0250,REP016,merchandising
2023-05-25,RET0115,REP015,audit
2023-05-25,RET0276,REP024,merchandising
2023-05-25,RET0493,REP023,audit
2023-05-25,RET0394,REP014,merchandising
2023-05-25,RET0137,REP033,order
2023-05-25,RET0034,REP034,merchandising
2023-05-25,RET0281,REP012,merchandising
2023-05-25,RET0225,REP050,merchandising
2023-05-25,RET0250,REP011,audit
2023-05-25,RET0431,REP003,order
2023-05-25,RET0062,REP013,audit
2023-05-25,RET0482,REP045,merchandising
2023-05-25,RET0053,REP044,audit
2023-05-25,RET0004,REP035,order
2023-05-25,RET0186,REP024,merchandising
2023-05-25,RET0334,REP042,merchandising
2023-05-25,RET0368,REP032,merchandising
2023-05-25,RET0028,REP037,audit
2023-05-25,RET0461,REP005,audit
2023-05-25,RET0168,REP035,audit
2023-05-25,RET0326,REP026,audit
2023-05-25,RET0249,REP042,merchandising
2023-05-25,RET0067,REP035,audit
2023-05-25,RET0223,REP026,order
2023-05-25,RET0320,REP043,order
2023-05-25,RET0041,REP019,order
2023-05-25,RET0008,REP020,order
2023-05-25,RET0031,REP040,order
2023-05-25,RET0426,REP009,audit
2023-05-25,RET0272,REP034,audit
2023-05-25,RET0046,REP013,merchandising
2023-05-25,RET0478,REP030,order
2023-05-25,RET0205,REP030,merchandising
2023-05-25,RET0429,REP034,merchandising
2023-05-25,RET0436,REP036,order
2023-05-25,RET0104,REP022,audit
2023-05-27,RET0414,REP042,audit
2023-05-27,RET0118,REP027,audit
2023-05-27,RET0178,REP025,merchandising
2023-05-27,RET0158,REP016,audit
2023-05-27,RET0364,REP042,merchandising
2023-05-27,RET0031,REP042,order
2023-05-27,RET0051,REP027,audit
2023-05-27,RET0303,REP017,order
2023-05-27,RET0457,REP008,order
2023-05-27,RET0100,REP026,audit
2023-05-27,RET0074,REP050,audit
2023-05-27,RET0412,REP016,audit
2023-05-27,RET0465,REP028,audit
2023-05-27,RET0019,REP045,audit
2023-05-27,RET0065,REP014,merchandising
2023-05-27,RET0452,REP009,audit
2023-05-27,RET0177,REP003,order
2023-05-27,RET0114,REP020,merchandising
2023-05-27,RET0050,REP033,audit
2023-05-27,RET0400,REP024,audit
2023-05-27,RET0247,REP033,order
2023-05-27,RET0063,REP024,order
2023-05-27,RET0281,REP003,merchandising
2023-05-27,RET0133,REP047,order
2023-05-27,RET0448,REP027,audit
2023-05-27,RET0427,REP014,merchandising
2023-05-27,RET0439,REP007,audit
2023-05-27,RET0044,REP032,audit
2023-05-27,RET0308,REP030,order
2023-05-27,RET0358,REP026,merchandising
2023-05-27,RET0147,REP014,order
2023-05-29,RET0282,REP043,merchandising
2023-05-29,RET0489,REP012,order
2023-05-29,RET0079,REP005,merchandising
2023-05-29,RET0141,REP025,order
2023-05-29,RET0295,REP032,merchandising
2023-05-29,RET0082,REP032,order
2023-05-29,RET0293,REP045,merchandising
2023-05-29,RET0490,REP034,audit
2023-05-29,RET0423,REP040,order
2023-05-29,RET0058,REP030,merchandising
2023-05-29,RET0435,REP019,audit
2023-05-29,RET0287,REP015,audit
2023-05-29,RET0243,REP033,audit
2023-05-29,RET0136,REP013,audit
2023-05-29,RET0477,REP007,order
2023-05-29,RET0231,REP024,merchandising
2023-05-29,RET0203,REP006,audit
2023-05-29,RET0075,REP025,audit
2023-05-29,RET0054,REP023,audit
2023-05-29,RET0280,REP008,order
2023-05-29,RET0310,REP018,merchandising
2023-05-29,RET0493,REP020,order
2023-05-29,RET0215,REP016,audit
2023-05-29,RET0463,REP031,order
2023-05-29,RET0080,REP034,merchandising
2023-05-29,RET0275,REP041,audit
2023-05-29,RET0445,REP031,audit
2023-05-29,RET0410,REP045,audit
2023-05-29,RET0350,REP020,merchandising
2023-05-29,RET0442,REP026,merchandising
2023-05-29,RET0034,REP028,audit
2023-05-29,RET0095,REP019,order
2023-05-29,RET0123,REP033,audit
2023-05-29,RET0359,REP008,order
2023-05-29,RET0202,REP033,audit
2023-05-29,RET0472,REP012,order
2023-05-29,RET0091,REP045,order
2023-05-29,RET0009,REP025,merchandising
2023-05-29,RET0015,REP048,merchandising
2023-05-29,RET0353,REP022,audit
2023-05-29,RET0452,REP027,order
2023-05-29,RET0488,REP024,merchandising
2023-05-29,RET0151,REP025,merchandising
2023-05-29,RET0239,REP027,audit
2023-05-29,RET0378,REP022,audit
2023-05-29,RET0182,REP019,audit
2023-05-29,RET0089,REP018,audit
2023-05-29,RET0233,REP009,merchandising
2023-05-29,RET0006,REP021,audit
2023-05-29,RET0397,REP044,order
2023-05-29,RET0222,REP009,audit
2023-05-29,RET0135,REP013,audit
2023-05-29,RET0386,REP041,audit
2023-05-29,RET0256,REP001,audit
2023-05-29,RET0011,REP029,merchandising
2023-05-29,RET0129,REP047,audit
2023-05-29,RET0056,REP026,merchandising
2023-05-29,RET0017,REP037,order
2023-05-31,RET0231,REP004,audit
2023-05-31,RET0026,REP049,audit
2023-05-31,RET0445,REP014,order
2023-05-31,RET0003,REP016,order
2023-05-31,RET0160,REP040,merchandising
2023-05-31,RET0264,REP015,order
2023-05-31,RET0367,REP001,audit
2023-05-31,RET0458,REP044,order
2023-05-31,RET0355,REP036,audit
2023-05-31,RET0208,REP015,order
2023-05-31,RET0129,REP039,order
2023-05-31,RET0351,REP033,order
2023-05-31,RET0483,REP004,audit
2023-05-31,RET0319,REP042,order
2023-05-31,RET0020,REP021,merchandising
2023-05-31,RET0427,REP034,audit
2023-05-31,RET0022,REP015,audit
2023-05-31,RET0155,REP041,merchandising
2023-05-31,RET0293,REP041,order
2023-05-31,RET0266,REP049,order
2023-05-31,RET0193,REP012,order
2023-05-31,RET0251,REP042,merchandising
2023-05-31,RET0200,REP029,merchandising
2023-05-31,RET0007,REP042,audit
2023-05-31,RET0391,REP027,order
2023-05-31,RET0076,REP043,order
2023-05-31,RET0079,REP042,audit
2023-05-31,RET0419,REP008,order
2023-05-31,RET0021,REP008,audit
2023-05-31,RET0308,REP022,merchandising
2023-05-31,RET0271,REP041,audit
2023-05-31,RET0450,REP021,merchandising
2023-05-31,RET0104,REP039,order
2023-05-31,RET0325,REP022,order
2023-05-31,RET0414,REP031,order
2023-05-31,RET0382,REP030,order
2023-05-31,RET0140,REP011,order
2023-05-31,RET0142,REP042,order
2023-05-31,RET0376,REP016,audit
2023-05-31,RET0276,REP030,audit
2023-05-31,RET0165,REP044,audit
2023-05-31,RET0397,REP003,order
2023-05-31,RET0452,REP001,audit
2023-05-31,RET0287,REP025,audit
2023-05-31,RET0438,REP035,audit
2023-05-31,RET0190,REP001,order
2023-05-31,RET0240,REP031,order
2023-05-31,RET0280,REP014,audit
2023-06-02,RET0139,REP048,audit
2023-06-02,RET0102,REP045,merchandising
2023-06-02,RET0099,REP015,audit
2023-06-02,RET0228,REP018,merchandising
2023-06-02,RET0402,REP037,audit
2023-06-02,RET0357,REP042,audit
2023-06-02,RET0020,REP035,audit
2023-06-02,RET0061,REP020,merchandising
2023-06-02,RET0324,REP026,merchandising
2023-06-02,RET0073,REP034,order
2023-06-02,RET0019,REP035,audit
2023-06-02,RET0057,REP005,merchandising
2023-06-02,RET0246,REP036,order
2023-06-02,RET0423,REP033,audit
2023-06-02,RET0114,REP002,audit
2023-06-02,RET0261,REP006,order
2023-06-02,RET0497,REP030,order
2023-06-02,RET0382,REP044,order
2023-06-02,RET0102,REP030,merchandising
2023-06-02,RET0370,REP032,order
2023-06-02,RET0418,REP017,order
2023-06-02,RET0487,REP024,order
2023-06-02,RET0181,REP022,audit
2023-06-02,RET0123,REP017,audit
2023-06-02,RET0102,REP026,order
2023-06-02,RET0399,REP001,order
2023-06-02,RET0240,REP031,audit
2023-06-02,RET0123,REP012,order
2023-06-02,RET0093,REP028,audit
2023-06-02,RET0138,REP004,audit
2023-06-02,RET0246,REP048,audit
2023-06-02,RET0435,REP003,order
2023-06-02,RET0067,REP045,order
2023-06-02,RET0452,REP043,audit
2023-06-02,RET0298,REP009,merchandising
2023-06-02,RET0311,REP033,merchandising
2023-06-02,RET0171,REP044,order
2023-06-02,RET0236,REP017,order
2023-06-02,RET0400,REP039,order
2023-06-02,RET0252,REP030,order
2023-06-02,RET0227,REP010,audit
2023-06-02,RET0286,REP011,merchandising
2023-06-02,RET0141,REP027,audit
2023-06-02,RET0217,REP003,order
2023-06-02,RET0449,REP033,merchandising
2023-06-04,RET0072,REP046,order
2023-06-04,RET0166,REP013,audit
2023-06-04,RET0396,REP028,audit
2023-06-04,RET0060,REP039,audit
2023-06-04,RET0197,REP016,order
2023-06-04,RET0317,REP035,audit
2023-06-04,RET0028,REP007,merchandising
2023-06-04,RET0466,REP028,audit
2023-06-04,RET0180,REP013,order
2023-06-04,RET0308,REP038,order
2023-06-04,RET0290,REP048,order
2023-06-04,RET0469,REP006,order
2023-06-04,RET0386,REP012,order
2023-06-04,RET0277,REP003,order
2023-06-04,RET0011,REP032,merchandising
2023-06-04,RET0159,REP041,audit
2023-06-04,RET0156,REP030,order
2023-06-04,RET0055,REP043,audit
2023-06-04,RET0081,REP024,merchandising
2023-06-04,RET0306,REP027,merchandising
2023-06-04,RET0169,REP024,merchandising
2023-06-04,RET0488,REP043,order
2023-06-04,RET0288,REP012,merchandising
2023-06-06,RET0090,REP049,audit
2023-06-06,RET0044,REP022,merchandising
2023-06-06,RET0078,REP043,merchandising
2023-06-06,RET0255,REP038,audit
2023-06-06,RET0493,REP034,order
2023-06-06,RET0307,REP008,audit
2023-06-06,RET0187,REP022,audit
2023-06-06,RET0129,REP005,merchandising
2023-06-06,RET0401,REP017,merchandising
2023-06-06,RET0079,REP003,order
2023-06-06,RET0196,REP036,merchandising
2023-06-06,RET0298,REP007,audit
2023-06-06,RET0322,REP022,order
2023-06-06,RET0153,REP006,order
2023-06-06,RET0220,REP024,audit
2023-06-06,RET0038,REP036,audit
2023-06-06,RET0409,REP003,order
2023-06-06,RET0114,REP042,merchandising
2023-06-06,RET0349,REP048,order
2023-06-06,RET0455,REP017,audit
2023-06-06,RET0060,REP021,order
2023-06-06,RET0426,REP040,order
2023-06-06,RET0281,REP050,merchandising
2023-06-06,RET0320,REP031,order
2023-06-06,RET0087,REP020,order
2023-06-06,RET0172,REP045,order
2023-06-06,RET0390,REP026,merchandising
2023-06-06,RET0368,REP002,order
2023-06-06,RET0208,REP029,audit
2023-06-06,RET0187,REP028,merchandising
2023-06-06,RET0284,REP031,audit
2023-06-06,RET0297,REP046,audit
2023-06-06,RET0136,REP001,audit
2023-06-06,RET0457,REP013,order
2023-06-06,RET0295,REP003,audit
2023-06-06,RET0121,REP023,order
2023-06-06,RET0455,REP040,audit
2023-06-06,RET0437,REP048,merchandising
2023-06-08,RET0138,REP007,order
2023-06-08,RET0072,REP027,audit
2023-06-08,RET0475,REP006,order
2023-06-08,RET0163,REP049,order
2023-06-08,RET0163,REP046,merchandising
2023-06-08,RET0384,REP029,merchandising
2023-06-08,RET0342,REP001,order
2023-06-08,RET0085,REP017,audit
2023-06-08,RET0006,REP016,merchandising
2023-06-08,RET0297,REP034,merchandising
2023-06-08,RET0117,REP014,audit
2023-06-08,RET0173,REP044,merchandising
2023-06-08,RET0051,REP009,audit
2023-06-08,RET0013,REP017,order
2023-06-08,RET0274,REP043,merchandising
2023-06-08,RET0262,REP023,merchandising
2023-06-08,RET0045,REP036,audit
2023-06-08,RET0451,REP049,audit
2023-06-08,RET0222,REP016,merchandising
2023-06-08,RET0350,REP014,audit
2023-06-08,RET0294,REP046,audit
2023-06-08,RET0095,REP042,order
2023-06-08,RET0372,REP026,order
2023-06-08,RET0099,REP007,merchandising
2023-06-08,RET0028,REP048,audit
2023-06-08,RET0416,REP014,order
2023-06-08,RET0212,REP032,order
2023-06-08,RET0270,REP031,order
2023-06-08,RET0049,REP050,merchandising
2023-06-08,RET0345,REP042,merchandising
2023-06-08,RET0176,REP025,audit
2023-06-08,RET0173,REP047,audit
2023-06-08,RET0198,REP025,order
2023-06-08,RET0312,REP049,audit
2023-06-08,RET0361,REP045,audit
2023-06-08,RET0449,REP037,order
2023-06-08,RET0380,REP019,order
2023-06-08,RET0041,REP049,merchandising
2023-06-08,RET0346,REP026,order
2023-06-08,RET0410,REP022,audit
2023-06-08,RET0393,REP043,order
2023-06-08,RET0057,REP049,audit
2023-06-08,RET0363,REP039,order
2023-06-08,RET0040,REP029,merchandising
2023-06-08,RET0421,REP045,order
2023-06-08,RET0443,REP038,order
2023-06-08,RET0342,REP036,audit
2023-06-08,RET0197,REP002,merchandising
2023-06-10,RET0418,REP042,merchandising
2023-06-10,RET0121,REP049,order
2023-06-10,RET0003,REP012,audit
2023-06-10,RET0369,REP029,audit
2023-06-10,RET0065,REP040,merchandising
2023-06-10,RET0021,REP032,order
2023-06-10,RET0166,REP014,order
2023-06-10,RET0141,REP044,audit
2023-06-10,RET0023,REP009,audit
2023-06-10,RET0380,REP049,audit
2023-06-10,RET0244,REP025,order
2023-06-10,RET0332,REP046,order
2023-06-10,RET0124,REP044,audit
2023-06-10,RET0445,REP019,order
2023-06-10,RET0286,REP046,audit
2023-06-10,RET0387,REP048,order
2023-06-10,RET0325,REP026,audit
2023-06-10,RET0389,REP035,audit
2023-06-10,RET0353,REP040,merchandising
2023-06-10,RET0499,REP003,merchandising
2023-06-10,RET0216,REP030,merchandising
2023-06-12,RET0261,REP010,merchandising
2023-06-12,RET0161,REP016,merchandising
2023-06-12,RET0180,REP036,order
2023-06-12,RET0068,REP026,audit
2023-06-12,RET0299,REP045,audit
2023-06-12,RET0218,REP008,audit
2023-06-12,RET0087,REP002,merchandising
2023-06-12,RET0057,REP040,order
2023-06-12,RET0382,REP039,merchandising
2023-06-12,RET0358,REP022,merchandising
2023-06-12,RET0259,REP035,order
2023-06-12,RET0032,REP006,order
2023-06-12,RET0155,REP040,merchandising
2023-06-12,RET0008,REP014,audit
2023-06-12,RET0057,REP047,audit
2023-06-12,RET0500,REP003,merchandising
2023-06-12,RET0446,REP004,order
2023-06-12,RET0293,REP047,audit
2023-06-12,RET0003,REP031,audit
2023-06-12,RET0419,REP014,order
2023-06-12,RET0012,REP030,order
2023-06-12,RET0018,REP027,order
2023-06-12,RET0111,REP034,order
2023-06-12,RET0344,REP034,audit
2023-06-12,RET0468,REP012,audit
2023-06-12,RET0316,REP012,merchandising
2023-06-12,RET0051,REP026,audit
2023-06-12,RET0083,REP010,audit
2023-06-12,RET0486,REP049,audit
2023-06-12,RET0345,REP020,order
2023-06-12,RET0315,REP013,audit
2023-06-12,RET0203,REP011,merchandising
2023-06-12,RET0177,REP028,merchandising
2023-06-12,RET0002,REP008,audit
2023-06-12,RET0012,REP024,audit
2023-06-12,RET0350,REP011,order
2023-06-12,RET0362,REP018,merchandising
2023-06-12,RET0385,REP035,order
2023-06-12,RET0341,REP001,merchandising
2023-06-12,RET0101,REP008,order
2023-06-12,RET0481,REP007,merchandising
2023-06-12,RET0015,REP040,merchandising
2023-06-12,RET0051,REP009,order
2023-06-12,RET0499,REP042,merchandising
2023-06-12,RET0194,REP010,audit
2023-06-12,RET0383,REP023,audit
2023-06-14,RET0151,REP037,order
2023-06-14,RET0354,REP009,audit
2023-06-14,RET0244,REP042,order
2023-06-14,RET0437,REP047,merchandising
2023-06-14,RET0244,REP029,merchandising
2023-06-14,RET0327,REP034,audit
2023-06-14,RET0454,REP001,order
2023-06-14,RET0133,REP031,merchandising
2023-06-14,RET0390,REP014,merchandising
2023-06-14,RET0393,REP041,merchandising
2023-06-14,RET0046,REP018,order
2023-06-14,RET0357,REP010,merchandising
2023-06-14,RET0458,REP030,merchandising
2023-06-14,RET0027,REP032,order
2023-06-14,RET0268,REP046,audit
2023-06-14,RET0437,REP021,audit
2023-06-14,RET0291,REP033,audit
2023-06-14,RET0199,REP011,merchandising
2023-06-14,RET0091,REP028,audit
2023-06-14,RET0126,REP013,audit
2023-06-14,RET0085,REP019,merchandising
2023-06-14,RET0461,REP024,audit
2023-06-14,RET0054,REP043,audit
2023-06-14,RET0423,REP036,merchandising
2023-06-14,RET0330,REP036,order
2023-06-14,RET0034,REP045,audit
2023-06-14,RET0211,REP031,order
2023-06-14,RET0137,REP037,order
2023-06-14,RET0026,REP050,order
2023-06-14,RET0494,REP049,audit
2023-06-14,RET0183,REP025,order
2023-06-14,RET0312,REP039,audit
2023-06-14,RET0089,REP045,order
2023-06-14,RET0295,REP039,merchandising
2023-06-14,RET0284,REP020,audit
2023-06-14,RET0477,REP019,merchandising
2023-06-14,RET0371,REP044,merchandising
2023-06-14,RET0247,REP001,audit
2023-06-14,RET0173,REP044,order
2023-06-14,RET0280,REP006,audit
2023-06-14,RET0199,REP038,order
2023-06-14,RET0137,REP021,audit
2023-06-14,RET0407,REP003,audit
2023-06-14,RET0469,REP024,merchandising
2023-06-14,RET0267,REP031,audit
2023-06-14,RET0166,REP026,audit
2023-06-14,RET0206,REP034,merchandising
2023-06-14,RET0497,REP025,merchandising
2023-06-14,RET0037,REP025,audit
2023-06-14,RET0219,REP038,order
2023-06-14,RET0400,REP010,merchandising
2023-06-16,RET0286,REP021,order
2023-06-16,RET0491,REP038,order
2023-06-16,RET0319,REP028,merchandising
2023-06-16,RET0231,REP039,merchandising
2023-06-16,RET0209,REP028,audit
2023-06-16,RET0499,REP034,order
2023-06-16,RET0179,REP043,audit
2023-06-16,RET0161,REP008,merchandising
2023-06-16,RET0099,REP023,merchandising
2023-06-16,RET0136,REP049,audit
2023-06-16,RET0074,REP010,order
2023-06-16,RET0116,REP016,order
2023-06-16,RET0395,REP015,order
2023-06-16,RET0345,REP034,merchandising
2023-06-16,RET0468,REP049,order
2023-06-16,RET0096,REP050,audit
2023-06-16,RET0038,REP029,order
2023-06-16,RET0148,REP008,merchandising
2023-06-16,RET0258,REP037,order
2023-06-16,RET0121,REP017,order
2023-06-16,RET0280,REP002,order
2023-06-16,RET0255,REP047,audit
2023-06-16,RET0221,REP040,order
2023-06-16,RET0149,REP028,merchandising
2023-06-16,RET0190,REP049,merchandising
2023-06-16,RET0338,REP043,order
2023-06-16,RET0277,REP013,merchandising
2023-06-16,RET0176,REP005,audit
2023-06-16,RET0068,REP017,merchandising
2023-06-16,RET0083,REP039,audit
2023-06-18,RET0146,REP019,merchandising
2023-06-18,RET0359,REP024,order
2023-06-18,RET0219,REP010,order
2023-06-18,RET0242,REP009,order
2023-06-18,RET0114,REP033,merchandising
2023-06-18,RET0231,REP020,audit
2023-06-18,RET0307,REP005,merchandising
2023-06-18,RET0428,REP049,audit
2023-06-18,RET0322,REP033,merchandising
2023-06-18,RET0302,REP018,order
2023-06-18,RET0288,REP020,audit
2023-06-18,RET0002,REP026,order
2023-06-18,RET0457,REP002,order
2023-06-18,RET0404,REP007,merchandising
2023-06-18,RET0168,REP022,order
2023-06-18,RET0175,REP045,audit
2023-06-18,RET0439,REP015,audit
2023-06-18,RET0462,REP013,merchandising
2023-06-18,RET0307,REP022,order
2023-06-18,RET0111,REP024,audit
2023-06-18,RET0273,REP015,order
2023-06-18,RET0230,REP041,merchandising
2023-06-18,RET0114,REP018,order
2023-06-18,RET0098,REP026,audit
2023-06-18,RET0213,REP023,audit
2023-06-18,RET0422,REP012,merchandising
2023-06-18,RET0164,REP043,order
2023-06-18,RET0075,REP013,merchandising
2023-06-18,RET0040,REP031,order
2023-06-18,RET0367,REP049,order
2023-06-18,RET0279,REP049,audit
2023-06-18,RET0499,REP031,order
2023-06-18,RET0333,REP004,merchandising
2023-06-20,RET0478,REP033,audit
2023-06-20,RET0054,REP030,audit
2023-06-20,RET0366,REP017,merchandising
2023-06-20,RET0444,REP038,merchandising
2023-06-20,RET0065,REP017,audit
2023-06-20,RET0168,REP048,merchandising
2023-06-20,RET0180,REP004,order
2023-06-20,RET0009,REP038,merchandising
2023-06-20,RET0047,REP023,merchandising
2023-06-20,RET0397,REP048,order
2023-06-20,RET0081,REP045,audit
2023-06-20,RET0315,REP047,merchandising
2023-06-20,RET0413,REP037,audit
2023-06-20,RET0395,REP005,merchandising
2023-06-20,RET0313,REP041,order
2023-06-20,RET0230,REP030,order
2023-06-20,RET0473,REP038,audit
2023-06-20,RET0337,REP019,order
2023-06-20,RET0041,REP011,merchandising
2023-06-20,RET0346,REP037,audit
2023-06-20,RET0299,REP033,audit
2023-06-20,RET0174,REP030,merchandising
2023-06-20,RET0391,REP044,order
2023-06-20,RET0396,REP043,audit
2023-06-20,RET0192,REP009,audit
2023-06-20,RET0470,REP009,audit
2023-06-20,RET0123,REP032,order
2023-06-20,RET0466,REP050,merchandising
2023-06-20,RET0407,REP031,audit
2023-06-20,RET0057,REP008,order
2023-06-20,RET0215,REP038,merchandising
2023-06-20,RET0108,REP014,audit
2023-06-20,RET0108,REP038,audit
2023-06-20,RET0148,REP011,audit
2023-06-20,RET0156,REP041,audit
2023-06-20,RET0117,REP033,order
2023-06-20,RET0453,REP050,audit
2023-06-20,RET0285,REP005,order
2023-06-20,RET0329,REP022,audit
2023-06-20,RET0168,REP004,audit
2023-06-20,RET0173,REP017,audit
2023-06-22,RET0238,REP040,audit
2023-06-22,RET0237,REP042,audit
2023-06-22,RET0152,REP017,order
2023-06-22,RET0119,REP029,merchandising
2023-06-22,RET0153,REP033,audit
2023-06-22,RET0028,REP038,audit
2023-06-22,RET0428,REP048,audit
2023-06-22,RET0200,REP003,merchandising
2023-06-22,RET0317,REP028,merchandising
2023-06-22,RET0469,REP013,audit
2023-06-22,RET0300,REP034,audit
2023-06-22,RET0422,REP003,merchandising
2023-06-22,RET0207,REP004,merchandising
2023-06-22,RET0220,REP043,merchandising
2023-06-22,RET0160,REP010,audit
2023-06-22,RET0399,REP049,audit
2023-06-22,RET0115,REP038,order
2023-06-22,RET0327,REP015,audit
2023-06-22,RET0338,REP015,order
2023-06-22,RET0404,REP009,audit
2023-06-22,RET0455,REP002,order
2023-06-22,RET0159,REP048,order
2023-06-22,RET0204,REP041,merchandising
2023-06-22,RET0322,REP029,audit
2023-06-22,RET0085,REP009,merchandising
2023-06-22,RET0153,REP026,merchandising
2023-06-22,RET0485,REP031,merchandising
2023-06-22,RET0312,REP001,merchandising
2023-06-22,RET0028,REP018,merchandising
2023-06-22,RET0109,REP044,merchandising
2023-06-22,RET0244,REP040,order
2023-06-22,RET0210,REP010,order
2023-06-22,RET0423,REP041,order
2023-06-22,RET0099,REP043,order
2023-06-22,RET0159,REP029,audit
2023-06-24,RET0438,REP028,audit
2023-06-24,RET0416,REP044,order
2023-06-24,RET0303,REP045,audit
2023-06-24,RET0139,REP022,merchandising
2023-06-24,RET0130,REP007,order
2023-06-24,RET0055,REP018,audit
2023-06-24,RET0094,REP048,order
2023-06-24,RET0380,REP030,audit
2023-06-24,RET0377,REP024,order
2023-06-24,RET0010,REP018,audit
2023-06-24,RET0480,REP026,order
2023-06-24,RET0021,REP047,order
2023-06-24,RET0348,REP011,merchandising
2023-06-24,RET0464,REP042,order
2023-06-24,RET0214,REP008,merchandising
2023-06-24,RET0059,REP026,order
2023-06-24,RET0491,REP047,merchandising
2023-06-24,RET0248,REP007,merchandising
2023-06-24,RET0090,REP019,merchandising
2023-06-24,RET0448,REP007,merchandising
2023-06-24,RET0349,REP017,order
2023-06-24,RET0281,REP001,merchandising
2023-06-24,RET0463,REP044,order
2023-06-24,RET0200,REP038,order
2023-06-24,RET0263,REP021,audit
2023-06-24,RET0190,REP032,merchandising
2023-06-24,RET0025,REP011,audit
2023-06-24,RET0062,REP036,merchandising
2023-06-24,RET0118,REP020,merchandising
2023-06-24,RET0049,REP049,audit
2023-06-24,RET0020,REP024,audit
2023-06-24,RET0045,REP038,order
2023-06-24,RET0397,REP021,audit
2023-06-24,RET0089,REP033,merchandising
2023-06-24,RET0152,REP028,merchandising
2023-06-24,RET0057,REP049,audit
2023-06-24,RET0057,REP050,merchandising
2023-06-24,RET0453,REP035,order
2023-06-24,RET0318,REP024,merchandising
2023-06-24,RET0436,REP002,merchandising
2023-06-24,RET0123,REP027,merchandising
2023-06-24,RET0391,REP012,order
2023-06-24,RET0355,REP002,audit
2023-06-24,RET0052,REP040,order
2023-06-24,RET0028,REP039,merchandising
2023-06-24,RET0325,REP030,order
2023-06-24,RET0010,REP039,order
2023-06-24,RET0141,REP037,audit
2023-06-24,RET0280,REP044,merchandising
2023-06-24,RET0325,REP038,merchandising
2023-06-24,RET0388,REP015,order
2023-06-24,RET0262,REP016,merchandising
2023-06-24,RET0498,REP037,merchandising
2023-06-24,RET0447,REP049,audit
2023-06-26,RET0285,REP004,merchandising
2023-06-26,RET0256,REP018,merchandising
2023-06-26,RET0488,REP046,order
2023-06-26,RET0310,REP044,audit
2023-06-26,RET0092,REP026,audit
2023-06-26,RET0383,REP026,merchandising
2023-06-26,RET0031,REP024,merchandising
2023-06-26,RET0228,REP010,order
2023-06-26,RET0422,REP032,audit
2023-06-26,RET0484,REP049,merchandising
2023-06-26,RET0485,REP041,merchandising
2023-06-26,RET0482,REP006,order
2023-06-26,RET0149,REP009,audit
2023-06-26,RET0007,REP010,merchandising
2023-06-26,RET0356,REP026,audit
2023-06-26,RET0489,REP002,order
2023-06-26,RET0346,REP047,order
2023-06-26,RET0397,REP043,merchandising
2023-06-26,RET0001,REP019,merchandising
2023-06-26,RET0072,REP049,merchandising
2023-06-26,RET0126,REP027,merchandising
2023-06-26,RET0463,REP002,merchandising
2023-06-26,RET0402,REP017,audit
2023-06-26,RET0146,REP022,merchandising
2023-06-26,RET0293,REP025,order
2023-06-26,RET0109,REP009,order
2023-06-26,RET0198,REP001,order
2023-06-26,RET0450,REP005,merchandising
2023-06-26,RET0334,REP010,order
2023-06-26,RET0345,REP006,merchandising
2023-06-26,RET0402,REP007,merchandising
2023-06-26,RET0406,REP044,audit
2023-06-26,RET0363,REP014,order
2023-06-26,RET0281,REP005,audit
2023-06-26,RET0155,REP016,audit
2023-06-26,RET0051,REP046,audit
2023-06-26,RET0412,REP050,merchandising
2023-06-26,RET0058,REP036,audit
2023-06-26,RET0319,REP020,audit
2023-06-26,RET0071,REP023,merchandising
2023-06-26,RET0128,REP022,merchandising
2023-06-26,RET0452,REP013,order
2023-06-26,RET0299,REP015,audit
2023-06-26,RET0335,REP014,order
2023-06-28,RET0193,REP011,audit
2023-06-28,RET0059,REP020,order
2023-06-28,RET0009,REP014,merchandising
2023-06-28,RET0456,REP046,audit
2023-06-28,RET0032,REP019,merchandising
2023-06-28,RET0345,REP005,audit
2023-06-28,RET0289,REP017,merchandising
2023-06-28,RET0380,REP050,audit
2023-06-28,RET0163,REP019,audit
2023-06-28,RET0171,REP035,order
2023-06-28,RET0463,REP030,order
2023-06-28,RET0243,REP037,order
