date,platform,product_id,qty,revenue
2023-10-29,Shopee,PRD1039,14,475428.0
2023-10-29,Shopee,PRD1030,9,892738.0
2023-10-29,Shopee,PRD1033,15,1040821.0
2023-10-29,Shopee,PRD1009,20,814647.0
2023-10-29,Shopee,PRD1041,17,1376247.0
2023-10-29,Shopee,PRD1013,7,533793.0
2023-10-29,Shopee,PRD1024,18,726750.0
2023-10-29,Lazada,PRD1035,13,954138.0
2023-10-29,Lazada,PRD1013,14,818078.0
2023-10-29,Lazada,PRD1023,13,887720.0
2023-10-29,Lazada,PRD1003,5,487572.0
2023-10-29,Lazada,PRD1015,12,995992.0
2023-10-29,Lazada,PRD1025,19,752085.0
2023-10-29,Lazada,PRD1001,14,855662.0
2023-10-29,Lazada,PRD1032,1,83653.0
2023-10-29,Lazada,PRD1022,10,808471.0
2023-10-29,TikTokShop,PRD1026,2,196762.0
2023-10-29,TikTokShop,PRD1048,5,380312.0
2023-10-29,TikTokShop,PRD1000,20,1955821.0
2023-10-29,TikTokShop,PRD1040,16,839659.0
2023-10-29,TikTokShop,PRD1022,5,454377.0
2023-10-29,TikTokShop,PRD1018,18,690016.0
2023-10-29,TikTokShop,PRD1016,14,905105.0
2023-10-29,TikTokShop,PRD1049,6,550844.0
2023-10-29,TikTokShop,PRD1032,16,765555.0
2023-10-29,TikTokShop,PRD1024,6,184192.0
2023-10-30,Shopee,PRD1033,5,183626.0
2023-10-30,Shopee,PRD1002,4,158030.0
2023-10-30,Shopee,PRD1032,18,1214602.0
2023-10-30,Shopee,PRD1013,15,1043778.0
2023-10-30,Shopee,PRD1040,18,736971.0
2023-10-30,Shopee,PRD1026,18,907549.0
2023-10-30,Shopee,PRD1008,9,424398.0
2023-10-30,Shopee,PRD1001,11,449215.0
2023-10-30,Shopee,PRD1000,16,743886.0
2023-10-30,Shopee,PRD1003,10,416736.0
2023-10-30,Shopee,PRD1004,1,54761.0
2023-10-30,Lazada,PRD1030,16,1541624.0
2023-10-30,Lazada,PRD1032,4,399694.0
2023-10-30,Lazada,PRD1042,18,1605175.0
2023-10-30,Lazada,PRD1004,15,1150123.0
2023-10-30,Lazada,PRD1000,9,333383.0
2023-10-30,Lazada,PRD1031,9,724785.0
2023-10-30,TikTokShop,PRD1011,20,916790.0
2023-10-30,TikTokShop,PRD1040,20,1414020.0
2023-10-30,TikTokShop,PRD1048,13,924312.0
2023-10-30,TikTokShop,PRD1046,12,837235.0
2023-10-30,TikTokShop,PRD1012,10,724347.0
2023-10-30,TikTokShop,PRD1038,7,608612.0
2023-10-31,Shopee,PRD1022,9,669612.0
2023-10-31,Shopee,PRD1021,3,118978.0
2023-10-31,Shopee,PRD1044,12,864835.0
2023-10-31,Shopee,PRD1017,20,623668.0
2023-10-31,Shopee,PRD1035,10,943700.0
2023-10-31,Lazada,PRD1005,11,695292.0
2023-10-31,Lazada,PRD1030,5,362962.0
2023-10-31,Lazada,PRD1013,14,1172914.0
2023-10-31,Lazada,PRD1035,4,311907.0
2023-10-31,Lazada,PRD1031,7,604753.0
2023-10-31,Lazada,PRD1042,15,1158533.0
2023-10-31,Lazada,PRD1036,4,345383.0
2023-10-31,Lazada,PRD1027,17,1414285.0
2023-10-31,Lazada,PRD1024,3,99574.0
2023-10-31,Lazada,PRD1006,1,42830.0
2023-10-31,Lazada,PRD1040,20,631808.0
2023-10-31,TikTokShop,PRD1042,2,97053.0
2023-10-31,TikTokShop,PRD1015,19,1880942.0
2023-10-31,TikTokShop,PRD1034,14,448545.0
2023-11-01,Shopee,PRD1030,10,515260.0
2023-11-01,Shopee,PRD1028,3,220998.0
2023-11-01,Shopee,PRD1040,19,1789227.0
2023-11-01,Shopee,PRD1035,20,976842.0
2023-11-01,Shopee,PRD1019,8,286177.0
2023-11-01,Shopee,PRD1047,16,860484.0
2023-11-01,Lazada,PRD1006,21,1427957.0
2023-11-01,Lazada,PRD1048,3,213723.0
2023-11-01,Lazada,PRD1038,8,323340.0
2023-11-01,Lazada,PRD1043,6,286043.0
2023-11-01,Lazada,PRD1005,14,908561.0
2023-11-01,Lazada,PRD1035,19,1186961.0
2023-11-01,Lazada,PRD1037,13,1077543.0
2023-11-01,Lazada,PRD1049,9,436917.0
2023-11-01,Lazada,PRD1027,4,304627.0
2023-11-01,TikTokShop,PRD1000,4,309778.0
2023-11-01,TikTokShop,PRD1019,18,860100.0
2023-11-01,TikTokShop,PRD1045,18,1027454.0
2023-11-01,TikTokShop,PRD1036,20,1253004.0
2023-11-01,TikTokShop,PRD1042,12,574177.0
2023-11-01,TikTokShop,PRD1009,21,1965360.0
2023-11-02,Shopee,PRD1026,2,181032.0
2023-11-02,Shopee,PRD1023,15,1052611.0
2023-11-02,Shopee,PRD1016,6,361749.0
2023-11-02,Shopee,PRD1032,2,156584.0
2023-11-02,Shopee,PRD1030,3,140513.0
2023-11-02,Shopee,PRD1013,1,61623.0
2023-11-02,Shopee,PRD1047,1,97324.0
2023-11-02,Shopee,PRD1036,7,648429.0
2023-11-02,Shopee,PRD1037,15,1282881.0
2023-11-02,Shopee,PRD1029,3,274014.0
2023-11-02,Shopee,PRD1017,14,1253812.0
2023-11-02,Lazada,PRD1043,6,527398.0
2023-11-02,Lazada,PRD1027,8,430231.0
2023-11-02,Lazada,PRD1005,9,733721.0
2023-11-02,Lazada,PRD1046,7,512343.0
2023-11-02,Lazada,PRD1032,2,131303.0
2023-11-02,Lazada,PRD1031,4,360724.0
2023-11-02,Lazada,PRD1018,1,32914.0
2023-11-02,Lazada,PRD1013,20,1275056.0
2023-11-02,Lazada,PRD1037,22,840520.0
2023-11-02,Lazada,PRD1022,1,87805.0
2023-11-02,TikTokShop,PRD1029,20,1461720.0
2023-11-02,TikTokShop,PRD1035,9,654055.0
2023-11-02,TikTokShop,PRD1032,6,461629.0
2023-11-02,TikTokShop,PRD1003,24,1424398.0
2023-11-02,TikTokShop,PRD1034,6,558198.0
2023-11-02,TikTokShop,PRD1046,13,998061.0
2023-11-02,TikTokShop,PRD1016,22,1262925.0
2023-11-03,Shopee,PRD1046,16,530855.0
2023-11-03,Shopee,PRD1017,2,156935.0
2023-11-03,Shopee,PRD1041,3,113549.0
2023-11-03,Shopee,PRD1049,16,1137759.0
2023-11-03,Shopee,PRD1047,10,731650.0
2023-11-03,Lazada,PRD1046,16,1577268.0
2023-11-03,Lazada,PRD1045,12,569929.0
2023-11-03,Lazada,PRD1036,12,672818.0
2023-11-03,Lazada,PRD1043,1,51918.0
2023-11-03,Lazada,PRD1017,21,1067939.0
2023-11-03,Lazada,PRD1042,12,1004075.0
2023-11-03,Lazada,PRD1022,1,38005.0
2023-11-03,Lazada,PRD1001,4,182879.0
2023-11-03,Lazada,PRD1033,22,818597.0
2023-11-03,Lazada,PRD1041,8,246348.0
2023-11-03,Lazada,PRD1019,14,1262306.0
2023-11-03,Lazada,PRD1014,7,597891.0
2023-11-03,TikTokShop,PRD1017,7,518112.0
2023-11-03,TikTokShop,PRD1008,10,548027.0
2023-11-03,TikTokShop,PRD1040,13,702993.0
2023-11-03,TikTokShop,PRD1006,24,1419169.0
2023-11-03,TikTokShop,PRD1049,22,1560010.0
2023-11-03,TikTokShop,PRD1034,4,165473.0
2023-11-03,TikTokShop,PRD1024,14,1222092.0
2023-11-03,TikTokShop,PRD1044,20,1141454.0
2023-11-03,TikTokShop,PRD1025,4,161006.0
2023-11-03,TikTokShop,PRD1001,9,580096.0
2023-11-04,Shopee,PRD1009,6,434314.0
2023-11-04,Shopee,PRD1032,21,2004149.0
2023-11-04,Shopee,PRD1045,2,108237.0
2023-11-04,Shopee,PRD1027,10,563170.0
2023-11-04,Shopee,PRD1030,13,978632.0
2023-11-04,Shopee,PRD1047,3,210981.0
2023-11-04,Shopee,PRD1037,8,515662.0
2023-11-04,Lazada,PRD1049,8,496536.0
2023-11-04,Lazada,PRD1028,1,86939.0
2023-11-04,Lazada,PRD1030,6,272356.0
2023-11-04,Lazada,PRD1013,14,1134472.0
2023-11-04,Lazada,PRD1026,9,683769.0
2023-11-04,Lazada,PRD1023,3,114832.0
2023-11-04,TikTokShop,PRD1008,19,584503.0
2023-11-04,TikTokShop,PRD1002,22,1571670.0
2023-11-04,TikTokShop,PRD1001,1,48215.0
2023-11-04,TikTokShop,PRD1048,8,240878.0
2023-11-04,TikTokShop,PRD1040,4,329831.0
2023-11-04,TikTokShop,PRD1031,12,985312.0
2023-11-04,TikTokShop,PRD1028,16,562079.0
2023-11-05,Shopee,PRD1045,16,851485.0
2023-11-05,Shopee,PRD1005,14,956434.0
2023-11-05,Shopee,PRD1041,9,342048.0
2023-11-05,Shopee,PRD1038,1,82576.0
2023-11-05,Shopee,PRD1031,14,886732.0
2023-11-05,Shopee,PRD1010,4,238064.0
2023-11-05,Shopee,PRD1032,18,760285.0
2023-11-05,Shopee,PRD1037,22,1263858.0
2023-11-05,Shopee,PRD1019,7,467565.0
2023-11-05,Lazada,PRD1038,6,391551.0
2023-11-05,Lazada,PRD1044,2,104835.0
2023-11-05,Lazada,PRD1033,7,303928.0
2023-11-05,TikTokShop,PRD1030,14,947576.0
2023-11-05,TikTokShop,PRD1009,15,1308271.0
2023-11-05,TikTokShop,PRD1026,2,176152.0
2023-11-05,TikTokShop,PRD1033,21,1183789.0
2023-11-05,TikTokShop,PRD1034,1,89580.0
2023-11-05,TikTokShop,PRD1031,15,1424198.0
2023-11-05,TikTokShop,PRD1048,19,1835640.0
2023-11-06,Shopee,PRD1001,15,1252141.0
2023-11-06,Shopee,PRD1021,3,273103.0
2023-11-06,Shopee,PRD1020,18,681372.0
2023-11-06,Lazada,PRD1009,16,1499574.0
2023-11-06,Lazada,PRD1022,1,48316.0
2023-11-06,Lazada,PRD1008,1,67819.0
2023-11-06,Lazada,PRD1036,20,1538853.0
2023-11-06,TikTokShop,PRD1025,4,333019.0
2023-11-06,TikTokShop,PRD1009,10,735899.0
2023-11-06,TikTokShop,PRD1018,9,744187.0
2023-11-06,TikTokShop,PRD1014,15,997261.0
2023-11-06,TikTokShop,PRD1037,21,1982396.0
2023-11-06,TikTokShop,PRD1026,24,725791.0
2023-11-06,TikTokShop,PRD1029,22,792233.0
2023-11-06,TikTokShop,PRD1012,6,577776.0
2023-11-06,TikTokShop,PRD1003,21,1177239.0
2023-11-06,TikTokShop,PRD1002,1,59470.0
2023-11-06,TikTokShop,PRD1047,12,457582.0
2023-11-06,TikTokShop,PRD1021,24,1806015.0
2023-11-07,Shopee,PRD1005,3,185677.0
2023-11-07,Shopee,PRD1037,4,397081.0
2023-11-07,Shopee,PRD1047,14,943183.0
2023-11-07,Shopee,PRD1033,15,721418.0
2023-11-07,Lazada,PRD1002,4,242999.0
2023-11-07,Lazada,PRD1003,7,576589.0
2023-11-07,Lazada,PRD1004,14,557884.0
2023-11-07,Lazada,PRD1018,18,656930.0
2023-11-07,Lazada,PRD1000,15,1346247.0
2023-11-07,Lazada,PRD1026,9,567910.0
2023-11-07,Lazada,PRD1009,24,921819.0
2023-11-07,Lazada,PRD1033,8,357912.0
2023-11-07,Lazada,PRD1022,4,179022.0
2023-11-07,Lazada,PRD1013,19,1621767.0
2023-11-07,Lazada,PRD1005,13,1176623.0
2023-11-07,TikTokShop,PRD1007,14,945718.0
2023-11-07,TikTokShop,PRD1025,21,1225760.0
2023-11-07,TikTokShop,PRD1012,10,426437.0
2023-11-07,TikTokShop,PRD1024,16,1198100.0
2023-11-07,TikTokShop,PRD1022,21,731922.0
2023-11-07,TikTokShop,PRD1029,21,1507451.0
2023-11-07,TikTokShop,PRD1019,1,84106.0
2023-11-07,TikTokShop,PRD1011,1,58614.0
2023-11-07,TikTokShop,PRD1010,1,30170.0
2023-11-07,TikTokShop,PRD1042,15,643959.0
2023-11-08,Shopee,PRD1004,10,558119.0
2023-11-08,Shopee,PRD1003,1,41281.0
2023-11-08,Shopee,PRD1005,10,839885.0
2023-11-08,Shopee,PRD1028,14,809281.0
2023-11-08,Shopee,PRD1016,3,205548.0
2023-11-08,Shopee,PRD1015,18,908858.0
2023-11-08,Shopee,PRD1001,3,276467.0
2023-11-08,Shopee,PRD1047,13,1113574.0
2023-11-08,Shopee,PRD1010,15,589231.0
2023-11-08,Shopee,PRD1044,1,97002.0
2023-11-08,Lazada,PRD1000,24,2212964.0
2023-11-08,Lazada,PRD1039,6,320715.0
2023-11-08,Lazada,PRD1022,22,2071193.0
2023-11-08,Lazada,PRD1003,1,43516.0
2023-11-08,Lazada,PRD1013,18,571397.0
2023-11-08,Lazada,PRD1029,1,79108.0
2023-11-08,Lazada,PRD1001,18,1768115.0
2023-11-08,Lazada,PRD1033,15,1241506.0
2023-11-08,Lazada,PRD1010,19,1531252.0
2023-11-08,TikTokShop,PRD1018,2,192035.0
2023-11-08,TikTokShop,PRD1009,21,1275535.0
2023-11-08,TikTokShop,PRD1000,19,858573.0
2023-11-08,TikTokShop,PRD1024,2,131601.0
2023-11-08,TikTokShop,PRD1048,6,238368.0
2023-11-08,TikTokShop,PRD1007,13,695820.0
2023-11-08,TikTokShop,PRD1002,18,1339833.0
2023-11-08,TikTokShop,PRD1020,6,557554.0
2023-11-08,TikTokShop,PRD1049,18,626037.0
2023-11-08,TikTokShop,PRD1036,3,221387.0
2023-11-09,Shopee,PRD1035,1,58840.0
2023-11-09,Shopee,PRD1025,19,1252915.0
2023-11-09,Shopee,PRD1018,14,855004.0
2023-11-09,Shopee,PRD1040,9,782161.0
2023-11-09,Shopee,PRD1041,4,329311.0
2023-11-09,Shopee,PRD1009,12,687292.0
2023-11-09,Shopee,PRD1004,18,1295421.0
2023-11-09,Shopee,PRD1044,2,75172.0
2023-11-09,Lazada,PRD1045,10,844098.0
2023-11-09,Lazada,PRD1015,8,518283.0
2023-11-09,Lazada,PRD1001,2,104584.0
2023-11-09,Lazada,PRD1008,7,451475.0
2023-11-09,Lazada,PRD1038,24,1565153.0
2023-11-09,Lazada,PRD1024,13,1052105.0
2023-11-09,Lazada,PRD1029,2,122902.0
2023-11-09,Lazada,PRD1044,13,515267.0
2023-11-09,Lazada,PRD1048,2,190449.0
2023-11-09,TikTokShop,PRD1019,16,1172857.0
2023-11-09,TikTokShop,PRD1008,11,551869.0
2023-11-09,TikTokShop,PRD1002,3,104068.0
2023-11-09,TikTokShop,PRD1047,21,951386.0
2023-11-09,TikTokShop,PRD1027,4,155712.0
2023-11-09,TikTokShop,PRD1044,20,894736.0
2023-11-09,TikTokShop,PRD1006,22,1212399.0
2023-11-10,Shopee,PRD1044,14,1047077.0
2023-11-10,Shopee,PRD1021,2,159699.0
2023-11-10,Shopee,PRD1041,16,1182577.0
2023-11-10,Lazada,PRD1049,18,1111896.0
2023-11-10,Lazada,PRD1019,12,1066429.0
2023-11-10,Lazada,PRD1045,9,413136.0
2023-11-10,Lazada,PRD1006,19,1683049.0
2023-11-10,Lazada,PRD1026,8,364941.0
2023-11-10,Lazada,PRD1041,20,666336.0
2023-11-10,Lazada,PRD1022,2,145375.0
2023-11-10,Lazada,PRD1031,22,1059600.0
2023-11-10,Lazada,PRD1030,2,152184.0
2023-11-10,TikTokShop,PRD1016,15,1096179.0
2023-11-10,TikTokShop,PRD1004,6,223264.0
2023-11-10,TikTokShop,PRD1031,13,1242848.0
2023-11-10,TikTokShop,PRD1046,9,858469.0
2023-11-10,TikTokShop,PRD1002,18,1434165.0
2023-11-10,TikTokShop,PRD1008,14,1239799.0
2023-11-10,TikTokShop,PRD1012,8,562824.0
2023-11-10,TikTokShop,PRD1020,4,371497.0
2023-11-11,Shopee,PRD1024,13,611954.0
2023-11-11,Shopee,PRD1043,13,869081.0
2023-11-11,Shopee,PRD1011,4,195327.0
2023-11-11,Shopee,PRD1002,15,1279827.0
2023-11-11,Lazada,PRD1014,1,92940.0
2023-11-11,Lazada,PRD1008,15,1330568.0
2023-11-11,Lazada,PRD1018,19,709762.0
2023-11-11,Lazada,PRD1039,2,157935.0
2023-11-11,Lazada,PRD1046,9,774347.0
2023-11-11,Lazada,PRD1032,14,1217638.0
2023-11-11,Lazada,PRD1007,3,169018.0
2023-11-11,Lazada,PRD1031,20,1884789.0
2023-11-11,Lazada,PRD1020,4,125691.0
2023-11-11,Lazada,PRD1045,8,696084.0
2023-11-11,Lazada,PRD1041,1,38931.0
2023-11-11,Lazada,PRD1003,3,109069.0
2023-11-11,TikTokShop,PRD1010,22,799425.0
2023-11-11,TikTokShop,PRD1037,19,1166355.0
2023-11-11,TikTokShop,PRD1035,2,139418.0
2023-11-11,TikTokShop,PRD1017,21,1311094.0
2023-11-11,TikTokShop,PRD1041,24,1105181.0
2023-11-12,Shopee,PRD1008,3,253612.0
2023-11-12,Shopee,PRD1018,14,914377.0
2023-11-12,Shopee,PRD1039,19,989732.0
2023-11-12,Lazada,PRD1001,3,104781.0
2023-11-12,Lazada,PRD1014,22,2154262.0
2023-11-12,Lazada,PRD1035,13,1047563.0
2023-11-12,Lazada,PRD1028,2,119578.0
2023-11-12,Lazada,PRD1039,3,180629.0
2023-11-12,TikTokShop,PRD1020,10,329831.0
2023-11-12,TikTokShop,PRD1031,24,1522541.0
2023-11-12,TikTokShop,PRD1023,2,186246.0
2023-11-12,TikTokShop,PRD1035,15,1293046.0
2023-11-12,TikTokShop,PRD1048,3,241420.0
2023-11-13,Shopee,PRD1029,22,1951634.0
2023-11-13,Shopee,PRD1048,2,115135.0
2023-11-13,Shopee,PRD1026,8,523240.0
2023-11-13,Shopee,PRD1024,21,1472311.0
2023-11-13,Lazada,PRD1029,2,147519.0
2023-11-13,Lazada,PRD1045,13,847690.0
2023-11-13,Lazada,PRD1026,7,225939.0
2023-11-13,TikTokShop,PRD1013,13,1240943.0
2023-11-13,TikTokShop,PRD1019,22,1746350.0
2023-11-13,TikTokShop,PRD1002,19,1338620.0
2023-11-13,TikTokShop,PRD1035,22,927911.0
2023-11-13,TikTokShop,PRD1010,1,62141.0
2023-11-13,TikTokShop,PRD1006,14,654855.0
2023-11-13,TikTokShop,PRD1029,16,1534089.0
2023-11-13,TikTokShop,PRD1026,13,1237300.0
2023-11-13,TikTokShop,PRD1045,13,1110094.0
2023-11-13,TikTokShop,PRD1030,2,139266.0
2023-11-13,TikTokShop,PRD1005,1,30936.0
2023-11-13,TikTokShop,PRD1020,7,566019.0
2023-11-14,Shopee,PRD1042,12,410773.0
2023-11-14,Shopee,PRD1008,19,1283626.0
2023-11-14,Shopee,PRD1002,6,458671.0
2023-11-14,Shopee,PRD1000,16,519761.0
2023-11-14,Shopee,PRD1020,3,239725.0
2023-11-14,Shopee,PRD1025,18,1533051.0
2023-11-14,Shopee,PRD1023,19,799207.0
2023-11-14,Shopee,PRD1044,21,1199879.0
2023-11-14,Shopee,PRD1043,19,1396441.0
2023-11-14,Shopee,PRD1019,13,1274732.0
2023-11-14,Shopee,PRD1030,13,633108.0
2023-11-14,Shopee,PRD1035,19,1269990.0
2023-11-14,Lazada,PRD1001,16,524186.0
2023-11-14,Lazada,PRD1043,6,465315.0
2023-11-14,Lazada,PRD1042,10,785146.0
2023-11-14,Lazada,PRD1029,8,557413.0
2023-11-14,Lazada,PRD1034,8,592056.0
2023-11-14,Lazada,PRD1032,7,457708.0
2023-11-14,Lazada,PRD1035,12,1135509.0
2023-11-14,Lazada,PRD1044,18,1640925.0
2023-11-14,Lazada,PRD1036,24,1003472.0
2023-11-14,Lazada,PRD1030,7,470733.0
2023-11-14,Lazada,PRD1024,14,1230057.0
2023-11-14,TikTokShop,PRD1013,14,1167098.0
2023-11-14,TikTokShop,PRD1026,12,903100.0
2023-11-14,TikTokShop,PRD1011,15,1356378.0
2023-11-14,TikTokShop,PRD1023,10,538801.0
2023-11-14,TikTokShop,PRD1007,2,133693.0
2023-11-14,TikTokShop,PRD1029,20,1672125.0
2023-11-14,TikTokShop,PRD1018,4,252159.0
2023-11-14,TikTokShop,PRD1043,10,364690.0
2023-11-14,TikTokShop,PRD1034,16,1425712.0
2023-11-15,Shopee,PRD1003,20,1353265.0
2023-11-15,Shopee,PRD1047,15,452895.0
2023-11-15,Shopee,PRD1000,14,808319.0
2023-11-15,Shopee,PRD1028,6,486715.0
2023-11-15,Shopee,PRD1007,22,696158.0
2023-11-15,Shopee,PRD1037,1,80485.0
2023-11-15,Shopee,PRD1038,1,81579.0
2023-11-15,Shopee,PRD1049,4,154891.0
2023-11-15,Shopee,PRD1043,7,450146.0
2023-11-15,Shopee,PRD1034,4,157299.0
2023-11-15,Lazada,PRD1042,19,1758086.0
2023-11-15,Lazada,PRD1010,2,171084.0
2023-11-15,Lazada,PRD1003,20,1957189.0
2023-11-15,Lazada,PRD1002,16,1062749.0
2023-11-15,TikTokShop,PRD1007,20,1774404.0
2023-11-15,TikTokShop,PRD1045,22,2008642.0
2023-11-15,TikTokShop,PRD1038,3,247457.0
2023-11-15,TikTokShop,PRD1000,4,376880.0
2023-11-15,TikTokShop,PRD1037,21,1033770.0
2023-11-15,TikTokShop,PRD1001,12,932390.0
2023-11-15,TikTokShop,PRD1024,14,677287.0
2023-11-16,Shopee,PRD1029,24,1963602.0
2023-11-16,Shopee,PRD1011,21,1466515.0
2023-11-16,Shopee,PRD1005,13,834637.0
2023-11-16,Lazada,PRD1024,15,823756.0
2023-11-16,Lazada,PRD1021,2,149120.0
2023-11-16,Lazada,PRD1025,15,1450591.0
2023-11-16,Lazada,PRD1002,1,56973.0
2023-11-16,Lazada,PRD1039,15,566156.0
2023-11-16,Lazada,PRD1038,14,526285.0
2023-11-16,TikTokShop,PRD1014,22,685284.0
2023-11-16,TikTokShop,PRD1033,1,51149.0
2023-11-16,TikTokShop,PRD1005,8,244035.0
2023-11-16,TikTokShop,PRD1044,7,310714.0
2023-11-16,TikTokShop,PRD1039,16,579683.0
2023-11-16,TikTokShop,PRD1015,21,879744.0
2023-11-16,TikTokShop,PRD1004,22,1929597.0
2023-11-16,TikTokShop,PRD1043,9,458362.0
2023-11-16,TikTokShop,PRD1008,8,351659.0
2023-11-16,TikTokShop,PRD1027,15,541332.0
2023-11-16,TikTokShop,PRD1036,19,1817677.0
2023-11-17,Shopee,PRD1019,8,671623.0
2023-11-17,Shopee,PRD1048,21,1948303.0
2023-11-17,Shopee,PRD1025,6,536868.0
2023-11-17,Shopee,PRD1009,4,364122.0
2023-11-17,Shopee,PRD1046,22,2029136.0
2023-11-17,Shopee,PRD1017,2,119817.0
2023-11-17,Lazada,PRD1039,19,1084381.0
2023-11-17,Lazada,PRD1046,6,238586.0
2023-11-17,Lazada,PRD1003,24,1670539.0
2023-11-17,Lazada,PRD1022,6,478495.0
2023-11-17,Lazada,PRD1028,22,1853063.0
2023-11-17,Lazada,PRD1029,24,904398.0
2023-11-17,Lazada,PRD1008,1,69156.0
2023-11-17,Lazada,PRD1004,9,821339.0
2023-11-17,Lazada,PRD1042,14,1392371.0
2023-11-17,Lazada,PRD1033,1,36776.0
2023-11-17,Lazada,PRD1007,24,2046779.0
2023-11-17,Lazada,PRD1044,4,172200.0
2023-11-17,TikTokShop,PRD1000,3,184262.0
2023-11-17,TikTokShop,PRD1023,1,97312.0
2023-11-17,TikTokShop,PRD1005,7,430572.0
2023-11-17,TikTokShop,PRD1049,4,135356.0
2023-11-17,TikTokShop,PRD1028,19,1882065.0
2023-11-17,TikTokShop,PRD1043,22,1554672.0
2023-11-18,Shopee,PRD1027,15,1161337.0
2023-11-18,Shopee,PRD1001,14,935775.0
2023-11-18,Shopee,PRD1047,20,1251212.0
2023-11-18,Shopee,PRD1038,4,163294.0
2023-11-18,Lazada,PRD1036,20,777904.0
2023-11-18,Lazada,PRD1035,18,1583273.0
2023-11-18,Lazada,PRD1010,24,2232094.0
2023-11-18,Lazada,PRD1030,16,1403880.0
2023-11-18,Lazada,PRD1002,1,64170.0
2023-11-18,Lazada,PRD1046,14,673245.0
2023-11-18,TikTokShop,PRD1019,21,1898603.0
2023-11-18,TikTokShop,PRD1011,6,407139.0
2023-11-18,TikTokShop,PRD1007,19,1252293.0
2023-11-18,TikTokShop,PRD1027,6,436277.0
2023-11-18,TikTokShop,PRD1026,16,1215405.0
2023-11-18,TikTokShop,PRD1028,6,466001.0
2023-11-19,Shopee,PRD1017,1,69313.0
2023-11-19,Shopee,PRD1003,4,203015.0
2023-11-19,Shopee,PRD1036,18,561358.0
2023-11-19,Shopee,PRD1044,4,335763.0
2023-11-19,Shopee,PRD1023,21,1498455.0
2023-11-19,Shopee,PRD1025,15,1496262.0
2023-11-19,Shopee,PRD1009,9,760243.0
2023-11-19,Lazada,PRD1036,18,1041245.0
2023-11-19,Lazada,PRD1044,16,1097327.0
2023-11-19,Lazada,PRD1038,2,198709.0
2023-11-19,Lazada,PRD1042,13,508835.0
2023-11-19,Lazada,PRD1001,22,1783660.0
2023-11-19,Lazada,PRD1014,18,857992.0
2023-11-19,Lazada,PRD1008,10,646555.0
2023-11-19,Lazada,PRD1030,15,1279068.0
2023-11-19,Lazada,PRD1012,14,587001.0
2023-11-19,Lazada,PRD1048,9,789466.0
2023-11-19,Lazada,PRD1029,10,653392.0
2023-11-19,Lazada,PRD1000,7,609491.0
2023-11-19,TikTokShop,PRD1040,9,477235.0
2023-11-19,TikTokShop,PRD1038,16,1379640.0
2023-11-19,TikTokShop,PRD1043,20,604280.0
2023-11-19,TikTokShop,PRD1009,10,389652.0
2023-11-19,TikTokShop,PRD1015,3,261762.0
2023-11-19,TikTokShop,PRD1041,18,1389262.0
2023-11-19,TikTokShop,PRD1022,18,1177511.0
2023-11-19,TikTokShop,PRD1048,1,61863.0
2023-11-19,TikTokShop,PRD1005,16,585481.0
2023-11-19,TikTokShop,PRD1016,6,580814.0
2023-11-19,TikTokShop,PRD1049,21,2011711.0
2023-11-19,TikTokShop,PRD1044,16,1400525.0
2023-11-20,Shopee,PRD1002,7,402583.0
2023-11-20,Shopee,PRD1001,13,1183682.0
2023-11-20,Shopee,PRD1033,1,47106.0
2023-11-20,Shopee,PRD1030,16,766488.0
2023-11-20,Shopee,PRD1040,7,694839.0
2023-11-20,Shopee,PRD1018,3,161290.0
2023-11-20,Shopee,PRD1029,14,850537.0
2023-11-20,Lazada,PRD1001,16,1181187.0
2023-11-20,Lazada,PRD1016,3,285870.0
2023-11-20,Lazada,PRD1021,21,1087550.0
2023-11-20,Lazada,PRD1034,20,996195.0
2023-11-20,Lazada,PRD1030,2,132750.0
2023-11-20,Lazada,PRD1008,7,279977.0
2023-11-20,Lazada,PRD1018,22,1911752.0
2023-11-20,Lazada,PRD1011,6,330547.0
2023-11-20,Lazada,PRD1029,22,1502708.0
2023-11-20,Lazada,PRD1049,10,739812.0
2023-11-20,Lazada,PRD1022,14,568168.0
2023-11-20,TikTokShop,PRD1006,12,566681.0
2023-11-20,TikTokShop,PRD1033,3,256303.0
2023-11-20,TikTokShop,PRD1002,21,1149146.0
2023-11-20,TikTokShop,PRD1001,20,960293.0
2023-11-20,TikTokShop,PRD1005,21,1218430.0
2023-11-21,Shopee,PRD1017,4,179164.0
2023-11-21,Shopee,PRD1030,10,633239.0
2023-11-21,Shopee,PRD1035,7,490824.0
2023-11-21,Shopee,PRD1022,13,1239970.0
2023-11-21,Shopee,PRD1047,18,755078.0
2023-11-21,Shopee,PRD1025,9,568413.0
2023-11-21,Lazada,PRD1029,9,572295.0
2023-11-21,Lazada,PRD1045,22,1091398.0
2023-11-21,Lazada,PRD1003,8,471860.0
2023-11-21,Lazada,PRD1010,19,831242.0
2023-11-21,Lazada,PRD1012,10,802376.0
2023-11-21,Lazada,PRD1006,21,804787.0
2023-11-21,Lazada,PRD1020,20,1920696.0
2023-11-21,Lazada,PRD1000,1,59590.0
2023-11-21,Lazada,PRD1042,20,1413426.0
2023-11-21,Lazada,PRD1030,6,449285.0
2023-11-21,Lazada,PRD1040,1,88770.0
2023-11-21,Lazada,PRD1037,2,84427.0
