date,distributor_id,product_id,qty,gross_sales,discount,net_sales
2023-10-15,DIST033,PRD1014,270,6096566.0,542858.0,5553708.0
2023-10-15,DIST033,PRD1007,287,11746627.0,1000557.0,10746070.0
2023-10-15,DIST033,PRD1036,302,22972139.0,1675287.0,21296852.0
2023-10-15,DIST033,PRD1041,181,12430938.0,1224679.0,11206259.0
2023-10-15,DIST033,PRD1011,352,27142423.0,638053.0,26504370.0
2023-10-15,DIST033,PRD1025,196,12706679.0,1232695.0,11473984.0
2023-10-15,DIST033,PRD1002,194,11952175.0,1124201.0,10827974.0
2023-10-15,DIST033,PRD1003,165,8386568.0,251165.0,8135403.0
2023-10-15,DIST033,PRD1039,58,3354564.0,99503.0,3255061.0
2023-10-15,DIST033,PRD1034,330,18385811.0,879372.0,17506439.0
2023-10-15,DIST027,PRD1033,456,27884275.0,890976.0,26993299.0
2023-10-15,DIST027,PRD1013,302,17211542.0,416289.0,16795253.0
2023-10-15,DIST027,PRD1018,408,18133182.0,380175.0,17753007.0
2023-10-15,DIST027,PRD1047,465,20694048.0,1756279.0,18937769.0
2023-10-15,DIST027,PRD1021,479,13590373.0,860826.0,12729547.0
2023-10-15,DIST027,PRD1025,65,3045815.0,133122.0,2912693.0
2023-10-15,DIST027,PRD1044,492,28743043.0,2317309.0,26425734.0
2023-10-15,DIST027,PRD1010,257,5387266.0,192537.0,5194729.0
2023-10-15,DIST027,PRD1042,459,36563165.0,1801752.0,34761413.0
2023-10-15,DIST027,PRD1038,236,5104772.0,255018.0,4849754.0
2023-10-15,DIST018,PRD1043,266,13252925.0,364603.0,12888322.0
2023-10-15,DIST018,PRD1000,266,6181339.0,384014.0,5797325.0
2023-10-15,DIST018,PRD1004,342,8108923.0,245829.0,7863094.0
2023-10-15,DIST018,PRD1028,180,6863999.0,252150.0,6611849.0
2023-10-15,DIST018,PRD1014,352,13933510.0,771735.0,13161775.0
2023-10-15,DIST018,PRD1049,185,4328420.0,216551.0,4111869.0
2023-10-15,DIST018,PRD1040,185,11824344.0,582105.0,11242239.0
2023-10-15,DIST018,PRD1005,99,6019256.0,274417.0,5744839.0
2023-10-15,DIST016,PRD1037,253,11659159.0,926758.0,10732401.0
2023-10-15,DIST016,PRD1003,203,14383919.0,753275.0,13630644.0
2023-10-15,DIST016,PRD1020,159,7279197.0,371730.0,6907467.0
2023-10-15,DIST016,PRD1046,113,6014282.0,214016.0,5800266.0
2023-10-15,DIST016,PRD1029,215,13503932.0,804722.0,12699210.0
2023-10-15,DIST016,PRD1007,371,22346502.0,1269292.0,21077210.0
2023-10-15,DIST016,PRD1036,330,25505942.0,1273778.0,24232164.0
2023-10-15,DIST016,PRD1005,289,6632712.0,231209.0,6401503.0
2023-10-15,DIST016,PRD1041,174,13855484.0,1046438.0,12809046.0
2023-10-15,DIST016,PRD1033,483,23397905.0,1836336.0,21561569.0
2023-10-15,DIST016,PRD1043,327,11746348.0,1038883.0,10707465.0
2023-10-15,DIST016,PRD1034,462,27047024.0,1760571.0,25286453.0
2023-10-22,DIST011,PRD1008,205,11692932.0,789263.0,10903669.0
2023-10-22,DIST011,PRD1013,145,5147100.0,283830.0,4863270.0
2023-10-22,DIST011,PRD1036,171,9801201.0,752033.0,9049168.0
2023-10-22,DIST011,PRD1025,164,10373952.0,927403.0,9446549.0
2023-10-22,DIST011,PRD1018,383,10893087.0,336954.0,10556133.0
2023-10-22,DIST011,PRD1016,401,12407603.0,819132.0,11588471.0
2023-10-22,DIST011,PRD1002,178,10915742.0,218431.0,10697311.0
2023-10-22,DIST011,PRD1011,266,15164884.0,579848.0,14585036.0
2023-10-22,DIST011,PRD1035,458,13974144.0,591274.0,13382870.0
2023-10-22,DIST011,PRD1049,120,3929408.0,171927.0,3757481.0
2023-10-22,DIST011,PRD1020,387,9379381.0,631037.0,8748344.0
2023-10-22,DIST011,PRD1015,126,9244302.0,191611.0,9052691.0
2023-10-22,DIST011,PRD1010,394,19304536.0,1652280.0,17652256.0
2023-10-22,DIST011,PRD1046,491,12297695.0,1075056.0,11222639.0
2023-10-22,DIST011,PRD1029,403,16331894.0,1498222.0,14833672.0
2023-10-22,DIST002,PRD1028,361,20699792.0,748073.0,19951719.0
2023-10-22,DIST002,PRD1020,163,4475821.0,90870.0,4384951.0
2023-10-22,DIST002,PRD1027,476,20754009.0,887186.0,19866823.0
2023-10-22,DIST002,PRD1036,175,5741163.0,185888.0,5555275.0
2023-10-22,DIST002,PRD1044,446,29213929.0,2904788.0,26309141.0
2023-10-22,DIST024,PRD1008,74,3318904.0,259134.0,3059770.0
2023-10-22,DIST024,PRD1031,408,31663015.0,3052167.0,28610848.0
2023-10-22,DIST024,PRD1028,255,19307271.0,1513865.0,17793406.0
2023-10-22,DIST024,PRD1029,64,4833970.0,267976.0,4565994.0
2023-10-22,DIST024,PRD1046,156,8347669.0,201920.0,8145749.0
2023-10-22,DIST024,PRD1013,243,16488577.0,771742.0,15716835.0
2023-10-22,DIST024,PRD1044,210,6335268.0,381851.0,5953417.0
2023-10-22,DIST028,PRD1008,99,7312973.0,304365.0,7008608.0
2023-10-22,DIST028,PRD1040,395,23257689.0,1273273.0,21984416.0
2023-10-22,DIST028,PRD1018,450,29482491.0,1783902.0,27698589.0
2023-10-22,DIST028,PRD1005,269,12698572.0,393879.0,12304693.0
2023-10-22,DIST028,PRD1002,341,25766036.0,2250627.0,23515409.0
2023-10-22,DIST028,PRD1048,270,18852585.0,397855.0,18454730.0
2023-10-22,DIST028,PRD1030,70,2429463.0,127272.0,2302191.0
2023-10-22,DIST028,PRD1019,462,23331647.0,2299776.0,21031871.0
2023-10-22,DIST028,PRD1003,374,26485547.0,2245069.0,24240478.0
2023-10-22,DIST032,PRD1016,380,20965313.0,594555.0,20370758.0
2023-10-22,DIST032,PRD1026,161,12695882.0,963854.0,11732028.0
2023-10-22,DIST032,PRD1046,342,20781106.0,1660097.0,19121009.0
2023-10-22,DIST032,PRD1004,479,25147982.0,1061841.0,24086141.0
2023-10-22,DIST032,PRD1018,356,23985716.0,974180.0,23011536.0
2023-10-22,DIST032,PRD1036,411,20700083.0,470938.0,20229145.0
2023-10-22,DIST032,PRD1028,428,24487272.0,1106813.0,23380459.0
2023-10-22,DIST032,PRD1017,210,4378996.0,186404.0,4192592.0
2023-10-22,DIST032,PRD1020,409,27822692.0,1018393.0,26804299.0
2023-10-22,DIST032,PRD1038,471,21202892.0,1903839.0,19299053.0
2023-10-22,DIST032,PRD1031,201,6630728.0,202523.0,6428205.0
2023-10-22,DIST016,PRD1037,349,21719431.0,1964340.0,19755091.0
2023-10-22,DIST016,PRD1016,462,27283406.0,1987395.0,25296011.0
2023-10-22,DIST016,PRD1024,103,4096584.0,176421.0,3920163.0
2023-10-22,DIST016,PRD1006,223,7510351.0,159991.0,7350360.0
2023-10-22,DIST016,PRD1008,346,8440342.0,631375.0,7808967.0
2023-10-22,DIST016,PRD1046,273,17602699.0,1742963.0,15859736.0
2023-10-22,DIST016,PRD1010,498,14840870.0,1376780.0,13464090.0
2023-10-22,DIST016,PRD1035,468,25971521.0,1622814.0,24348707.0
2023-10-22,DIST014,PRD1031,406,20097694.0,1764167.0,18333527.0
2023-10-22,DIST014,PRD1019,446,22331763.0,699152.0,21632611.0
2023-10-22,DIST014,PRD1011,115,3714704.0,230567.0,3484137.0
2023-10-22,DIST014,PRD1040,329,19389909.0,477470.0,18912439.0
2023-10-22,DIST014,PRD1010,386,20380542.0,1789933.0,18590609.0
2023-10-22,DIST014,PRD1021,83,3591906.0,86055.0,3505851.0
2023-10-22,DIST014,PRD1025,407,10021194.0,786694.0,9234500.0
2023-10-22,DIST014,PRD1029,407,25803881.0,1704160.0,24099721.0
2023-10-22,DIST014,PRD1032,239,10527673.0,604321.0,9923352.0
2023-10-22,DIST013,PRD1038,148,10806315.0,684322.0,10121993.0
2023-10-22,DIST013,PRD1034,51,3640327.0,322702.0,3317625.0
2023-10-22,DIST013,PRD1017,277,8102227.0,418056.0,7684171.0
2023-10-22,DIST013,PRD1025,111,2557631.0,162257.0,2395374.0
2023-10-22,DIST013,PRD1001,343,24971572.0,1332844.0,23638728.0
2023-10-22,DIST013,PRD1043,246,10835455.0,223132.0,10612323.0
2023-10-22,DIST013,PRD1020,264,10390800.0,956675.0,9434125.0
2023-10-22,DIST013,PRD1032,425,19965274.0,1208406.0,18756868.0
2023-10-22,DIST013,PRD1027,192,7647867.0,560136.0,7087731.0
2023-10-22,DIST013,PRD1028,317,24352357.0,1115287.0,23237070.0
2023-10-22,DIST013,PRD1039,434,28435221.0,2589806.0,25845415.0
2023-10-22,DIST013,PRD1047,230,5978290.0,581598.0,5396692.0
2023-10-22,DIST013,PRD1036,180,8678811.0,364230.0,8314581.0
2023-10-22,DIST013,PRD1024,53,1226324.0,75912.0,1150412.0
2023-10-22,DIST010,PRD1033,245,10087633.0,464109.0,9623524.0
2023-10-22,DIST010,PRD1026,128,3904961.0,158288.0,3746673.0
2023-10-22,DIST010,PRD1049,204,7262548.0,592531.0,6670017.0
2023-10-22,DIST010,PRD1008,298,16895808.0,1598956.0,15296852.0
2023-10-22,DIST010,PRD1018,52,1488407.0,130745.0,1357662.0
2023-10-22,DIST010,PRD1043,153,4910605.0,257919.0,4652686.0
2023-10-22,DIST010,PRD1003,323,25803402.0,551137.0,25252265.0
2023-10-22,DIST010,PRD1022,447,15199284.0,690993.0,14508291.0
2023-10-22,DIST010,PRD1004,290,20890376.0,1638123.0,19252253.0
2023-10-22,DIST010,PRD1048,281,5955174.0,235897.0,5719277.0
2023-10-22,DIST023,PRD1002,260,6147905.0,145200.0,6002705.0
2023-10-22,DIST023,PRD1039,405,16186664.0,386552.0,15800112.0
2023-10-22,DIST023,PRD1019,363,23287564.0,881833.0,22405731.0
2023-10-22,DIST023,PRD1017,361,24046768.0,1015691.0,23031077.0
2023-10-22,DIST023,PRD1009,85,2784215.0,204467.0,2579748.0
2023-10-22,DIST023,PRD1013,56,3081843.0,168456.0,2913387.0
2023-10-22,DIST023,PRD1032,83,5761889.0,334480.0,5427409.0
2023-10-22,DIST023,PRD1041,298,21479957.0,2009314.0,19470643.0
2023-10-22,DIST031,PRD1031,202,7891411.0,184493.0,7706918.0
2023-10-22,DIST031,PRD1008,130,5360712.0,437466.0,4923246.0
2023-10-22,DIST031,PRD1017,434,26681494.0,1172182.0,25509312.0
2023-10-22,DIST031,PRD1021,309,24232077.0,512093.0,23719984.0
2023-10-22,DIST031,PRD1009,214,10677727.0,759535.0,9918192.0
2023-10-22,DIST031,PRD1035,164,8918686.0,661289.0,8257397.0
2023-10-22,DIST031,PRD1047,222,12225247.0,858640.0,11366607.0
2023-10-22,DIST031,PRD1007,330,7494116.0,544289.0,6949827.0
2023-10-22,DIST031,PRD1013,271,5437720.0,420761.0,5016959.0
2023-10-22,DIST031,PRD1023,178,6446429.0,464490.0,5981939.0
2023-10-22,DIST031,PRD1024,464,33128118.0,2786554.0,30341564.0
2023-10-22,DIST031,PRD1043,96,3957740.0,247104.0,3710636.0
2023-10-22,DIST031,PRD1033,440,12493678.0,770195.0,11723483.0
2023-10-22,DIST031,PRD1000,362,25518068.0,546214.0,24971854.0
2023-10-22,DIST020,PRD1019,285,13756921.0,861283.0,12895638.0
2023-10-22,DIST020,PRD1009,285,11900019.0,585766.0,11314253.0
2023-10-22,DIST020,PRD1002,108,6412863.0,162473.0,6250390.0
2023-10-22,DIST020,PRD1014,267,17159782.0,1706959.0,15452823.0
2023-10-22,DIST020,PRD1006,401,20595701.0,673837.0,19921864.0
2023-10-22,DIST020,PRD1036,51,2552632.0,205153.0,2347479.0
2023-10-22,DIST020,PRD1028,116,8160129.0,372102.0,7788027.0
2023-10-22,DIST020,PRD1042,378,19353594.0,1000862.0,18352732.0
2023-10-22,DIST030,PRD1017,242,15242586.0,1227631.0,14014955.0
2023-10-22,DIST030,PRD1006,134,6372343.0,554977.0,5817366.0
2023-10-22,DIST030,PRD1036,199,15061416.0,554003.0,14507413.0
2023-10-22,DIST030,PRD1026,484,38202802.0,1352287.0,36850515.0
2023-10-22,DIST030,PRD1010,51,2194884.0,75819.0,2119065.0
2023-10-22,DIST030,PRD1015,352,11552001.0,1124339.0,10427662.0
2023-10-22,DIST030,PRD1041,398,10024468.0,274488.0,9749980.0
2023-10-22,DIST030,PRD1014,465,24076707.0,2202581.0,21874126.0
2023-10-22,DIST030,PRD1045,441,11210081.0,709268.0,10500813.0
2023-10-22,DIST030,PRD1027,126,4749452.0,150722.0,4598730.0
2023-10-22,DIST030,PRD1001,245,17002932.0,1457767.0,15545165.0
2023-10-22,DIST030,PRD1023,338,13095660.0,914452.0,12181208.0
2023-10-22,DIST030,PRD1035,353,24765962.0,2344968.0,22420994.0
2023-10-22,DIST035,PRD1015,292,7925705.0,554593.0,7371112.0
2023-10-22,DIST035,PRD1008,294,6355837.0,204152.0,6151685.0
2023-10-22,DIST035,PRD1029,137,4614152.0,343038.0,4271114.0
2023-10-22,DIST035,PRD1046,343,8025117.0,615321.0,7409796.0
2023-10-22,DIST035,PRD1009,457,30058999.0,1631394.0,28427605.0
2023-10-22,DIST035,PRD1014,471,17127427.0,1437955.0,15689472.0
2023-10-22,DIST035,PRD1041,327,18855226.0,1052907.0,17802319.0
2023-10-22,DIST007,PRD1035,353,18175927.0,1801355.0,16374572.0
2023-10-22,DIST007,PRD1017,499,35874951.0,2269555.0,33605396.0
2023-10-22,DIST007,PRD1029,400,8954997.0,503223.0,8451774.0
2023-10-22,DIST007,PRD1028,157,7499283.0,189767.0,7309516.0
2023-10-22,DIST007,PRD1037,348,8313065.0,494868.0,7818197.0
2023-10-22,DIST007,PRD1020,79,4224097.0,186705.0,4037392.0
2023-10-22,DIST007,PRD1016,311,24647986.0,1995709.0,22652277.0
2023-10-22,DIST007,PRD1004,371,16114902.0,844404.0,15270498.0
2023-10-22,DIST007,PRD1040,331,10792544.0,443422.0,10349122.0
2023-10-22,DIST007,PRD1046,312,14538461.0,529622.0,14008839.0
2023-10-22,DIST007,PRD1026,61,4372155.0,423044.0,3949111.0
2023-10-22,DIST007,PRD1031,400,19495680.0,513553.0,18982127.0
2023-10-22,DIST007,PRD1044,171,9511134.0,708586.0,8802548.0
2023-10-22,DIST007,PRD1045,142,3815679.0,269111.0,3546568.0
2023-10-22,DIST007,PRD1012,391,21957635.0,1549392.0,20408243.0
2023-10-29,DIST022,PRD1031,351,18704866.0,954131.0,17750735.0
2023-10-29,DIST022,PRD1000,360,26498856.0,1004632.0,25494224.0
2023-10-29,DIST022,PRD1025,411,20830653.0,1965909.0,18864744.0
2023-10-29,DIST022,PRD1024,273,16292961.0,1117661.0,15175300.0
2023-10-29,DIST022,PRD1045,282,21228738.0,836600.0,20392138.0
2023-10-29,DIST022,PRD1038,211,4780062.0,283297.0,4496765.0
2023-10-29,DIST022,PRD1002,285,14438656.0,766711.0,13671945.0
2023-10-29,DIST022,PRD1007,315,21097577.0,1881957.0,19215620.0
2023-10-29,DIST022,PRD1003,147,5923976.0,445728.0,5478248.0
2023-10-29,DIST022,PRD1029,56,3809230.0,210958.0,3598272.0
2023-10-29,DIST022,PRD1037,428,11168095.0,375970.0,10792125.0
2023-10-29,DIST022,PRD1008,392,23320868.0,2107931.0,21212937.0
2023-10-29,DIST022,PRD1014,101,3976802.0,187789.0,3789013.0
2023-10-29,DIST022,PRD1030,71,4322532.0,351900.0,3970632.0
2023-10-29,DIST022,PRD1009,275,16655966.0,376737.0,16279229.0
2023-10-29,DIST006,PRD1041,499,32110172.0,1969197.0,30140975.0
2023-10-29,DIST006,PRD1005,413,28633323.0,1176045.0,27457278.0
2023-10-29,DIST006,PRD1033,209,8790262.0,533816.0,8256446.0
2023-10-29,DIST006,PRD1030,157,4125997.0,107721.0,4018276.0
2023-10-29,DIST006,PRD1039,82,3158158.0,185295.0,2972863.0
2023-10-29,DIST006,PRD1038,76,4490387.0,341830.0,4148557.0
2023-10-29,DIST006,PRD1043,435,12677232.0,483582.0,12193650.0
2023-10-29,DIST036,PRD1020,499,36108982.0,2507148.0,33601834.0
2023-10-29,DIST036,PRD1003,325,7542018.0,683295.0,6858723.0
2023-10-29,DIST036,PRD1012,168,9799200.0,433166.0,9366034.0
2023-10-29,DIST036,PRD1025,448,25828895.0,1254583.0,24574312.0
2023-10-29,DIST036,PRD1034,312,11704790.0,619899.0,11084891.0
2023-10-29,DIST036,PRD1028,292,15905327.0,691493.0,15213834.0
2023-10-29,DIST036,PRD1007,439,34848060.0,2981329.0,31866731.0
2023-10-29,DIST036,PRD1049,266,16901043.0,915730.0,15985313.0
2023-10-29,DIST036,PRD1040,202,13910571.0,352097.0,13558474.0
2023-10-29,DIST036,PRD1046,161,12277522.0,847793.0,11429729.0
2023-10-29,DIST036,PRD1045,295,9769747.0,585098.0,9184649.0
2023-10-29,DIST036,PRD1038,388,12609518.0,372258.0,12237260.0
2023-10-29,DIST036,PRD1004,348,26689581.0,1315372.0,25374209.0
2023-10-29,DIST036,PRD1002,411,30833134.0,2100156.0,28732978.0
2023-10-29,DIST036,PRD1044,410,24666255.0,1800728.0,22865527.0
2023-10-29,DIST035,PRD1006,474,12003431.0,777064.0,11226367.0
2023-10-29,DIST035,PRD1032,411,24542178.0,1752376.0,22789802.0
2023-10-29,DIST035,PRD1025,470,15794876.0,537089.0,15257787.0
2023-10-29,DIST035,PRD1035,96,4085272.0,406130.0,3679142.0
2023-10-29,DIST035,PRD1013,240,5793205.0,276665.0,5516540.0
2023-10-29,DIST035,PRD1002,428,15090154.0,600514.0,14489640.0
2023-10-29,DIST035,PRD1008,230,15599938.0,341908.0,15258030.0
2023-10-29,DIST035,PRD1036,288,21491401.0,945434.0,20545967.0
2023-10-29,DIST007,PRD1030,195,11508530.0,1078651.0,10429879.0
2023-10-29,DIST007,PRD1045,299,10783162.0,1019562.0,9763600.0
2023-10-29,DIST007,PRD1016,362,9735727.0,244283.0,9491444.0
2023-10-29,DIST007,PRD1024,51,2050211.0,196542.0,1853669.0
2023-10-29,DIST007,PRD1011,134,3298457.0,241290.0,3057167.0
2023-10-29,DIST007,PRD1007,257,13845269.0,356438.0,13488831.0
2023-10-29,DIST007,PRD1022,477,36522705.0,3334495.0,33188210.0
2023-10-29,DIST007,PRD1040,100,3367559.0,272963.0,3094596.0
2023-10-29,DIST007,PRD1036,478,17402759.0,1015643.0,16387116.0
2023-10-29,DIST007,PRD1043,407,29858152.0,2281720.0,27576432.0
2023-10-29,DIST007,PRD1034,180,12426823.0,450741.0,11976082.0
2023-10-29,DIST010,PRD1028,444,33768095.0,2868688.0,30899407.0
2023-10-29,DIST010,PRD1018,267,20747126.0,1467925.0,19279201.0
2023-10-29,DIST010,PRD1001,433,9428233.0,736163.0,8692070.0
2023-10-29,DIST010,PRD1008,296,12748202.0,1090400.0,11657802.0
2023-10-29,DIST010,PRD1037,109,5828210.0,204504.0,5623706.0
2023-10-29,DIST010,PRD1046,243,11456282.0,341960.0,11114322.0
2023-10-29,DIST010,PRD1034,432,18426198.0,980993.0,17445205.0
2023-10-29,DIST010,PRD1025,272,20985559.0,422222.0,20563337.0
2023-10-29,DIST010,PRD1048,210,13607229.0,1268488.0,12338741.0
2023-10-29,DIST010,PRD1040,192,5843283.0,561016.0,5282267.0
2023-10-29,DIST010,PRD1015,66,1852332.0,162861.0,1689471.0
2023-10-29,DIST010,PRD1012,115,3222113.0,244610.0,2977503.0
2023-10-29,DIST034,PRD1017,266,14157479.0,1292412.0,12865067.0
2023-10-29,DIST034,PRD1039,299,12404017.0,982765.0,11421252.0
2023-10-29,DIST034,PRD1037,98,4749196.0,266844.0,4482352.0
2023-10-29,DIST034,PRD1034,86,3409373.0,241565.0,3167808.0
2023-10-29,DIST034,PRD1002,191,13151333.0,389593.0,12761740.0
2023-10-29,DIST034,PRD1004,200,4322821.0,143243.0,4179578.0
2023-10-29,DIST034,PRD1013,175,11657073.0,559970.0,11097103.0
2023-10-29,DIST034,PRD1028,284,10860935.0,560818.0,10300117.0
2023-10-29,DIST025,PRD1027,434,12019387.0,450184.0,11569203.0
2023-10-29,DIST025,PRD1019,340,18724953.0,1498652.0,17226301.0
2023-10-29,DIST025,PRD1008,362,26887823.0,1358141.0,25529682.0
2023-10-29,DIST025,PRD1024,363,21062110.0,1021116.0,20040994.0
2023-10-29,DIST025,PRD1003,438,12910945.0,446933.0,12464012.0
2023-10-29,DIST025,PRD1007,400,18528119.0,1631672.0,16896447.0
2023-10-29,DIST025,PRD1035,184,12643297.0,554920.0,12088377.0
2023-10-29,DIST025,PRD1046,73,1575307.0,148368.0,1426939.0
2023-10-29,DIST025,PRD1015,455,34195421.0,2181868.0,32013553.0
2023-10-29,DIST025,PRD1031,51,3996776.0,317488.0,3679288.0
2023-10-29,DIST038,PRD1021,295,8390069.0,525853.0,7864216.0
2023-10-29,DIST038,PRD1004,324,10925808.0,219210.0,10706598.0
2023-10-29,DIST038,PRD1046,290,18937492.0,1828153.0,17109339.0
2023-10-29,DIST038,PRD1047,83,2918401.0,142697.0,2775704.0
2023-10-29,DIST038,PRD1013,243,15521116.0,1174336.0,14346780.0
2023-10-29,DIST038,PRD1017,241,14748782.0,639992.0,14108790.0
2023-10-29,DIST038,PRD1018,474,15110354.0,734482.0,14375872.0
2023-10-29,DIST038,PRD1016,108,3849429.0,317707.0,3531722.0
2023-10-29,DIST038,PRD1035,284,14642753.0,839389.0,13803364.0
2023-10-29,DIST038,PRD1025,471,18373197.0,460840.0,17912357.0
2023-10-29,DIST017,PRD1018,275,13676527.0,749962.0,12926565.0
2023-10-29,DIST017,PRD1000,98,4981337.0,120256.0,4861081.0
2023-10-29,DIST017,PRD1037,320,21844310.0,1314238.0,20530072.0
2023-10-29,DIST017,PRD1020,80,2079545.0,157498.0,1922047.0
2023-10-29,DIST017,PRD1015,295,22981017.0,617314.0,22363703.0
2023-10-29,DIST033,PRD1037,296,15419126.0,519107.0,14900019.0
2023-10-29,DIST033,PRD1005,103,7901883.0,167382.0,7734501.0
2023-10-29,DIST033,PRD1020,458,24232872.0,1548563.0,22684309.0
2023-10-29,DIST033,PRD1048,99,2249304.0,165799.0,2083505.0
2023-10-29,DIST033,PRD1004,373,19198433.0,1034019.0,18164414.0
2023-10-29,DIST033,PRD1016,115,4581613.0,258088.0,4323525.0
2023-10-29,DIST033,PRD1014,77,3418243.0,218198.0,3200045.0
2023-10-29,DIST033,PRD1027,478,9625952.0,857653.0,8768299.0
2023-10-29,DIST005,PRD1042,149,3464815.0,335100.0,3129715.0
2023-10-29,DIST005,PRD1012,271,19635772.0,1927144.0,17708628.0
2023-10-29,DIST005,PRD1015,403,30846770.0,2862466.0,27984304.0
2023-10-29,DIST005,PRD1046,59,3570492.0,332916.0,3237576.0
2023-10-29,DIST005,PRD1004,120,3611038.0,286254.0,3324784.0
2023-10-29,DIST005,PRD1023,99,3698300.0,119352.0,3578948.0
2023-10-29,DIST005,PRD1016,256,11400054.0,261443.0,11138611.0
2023-10-29,DIST005,PRD1011,211,5174410.0,235853.0,4938557.0
2023-10-29,DIST005,PRD1048,351,18948169.0,407906.0,18540263.0
2023-10-29,DIST005,PRD1000,490,21612783.0,1975990.0,19636793.0
2023-10-29,DIST005,PRD1025,155,10993882.0,676613.0,10317269.0
2023-10-29,DIST005,PRD1002,115,3236216.0,100097.0,3136119.0
2023-10-29,DIST005,PRD1003,69,1510440.0,68818.0,1441622.0
2023-10-29,DIST005,PRD1049,494,38847618.0,1182496.0,37665122.0
2023-10-29,DIST027,PRD1011,207,6736723.0,445096.0,6291627.0
2023-10-29,DIST027,PRD1003,148,4983085.0,169150.0,4813935.0
2023-10-29,DIST027,PRD1023,142,7245037.0,698628.0,6546409.0
2023-10-29,DIST027,PRD1024,109,7389810.0,241395.0,7148415.0
2023-10-29,DIST027,PRD1008,361,20166287.0,944645.0,19221642.0
2023-10-29,DIST027,PRD1041,490,21904581.0,934551.0,20970030.0
2023-10-29,DIST027,PRD1001,114,3761396.0,131098.0,3630298.0
2023-10-29,DIST027,PRD1006,254,9627632.0,811923.0,8815709.0
2023-10-29,DIST027,PRD1039,362,16855844.0,1406521.0,15449323.0
2023-10-29,DIST027,PRD1002,138,4943510.0,301356.0,4642154.0
2023-10-29,DIST027,PRD1004,269,8500293.0,288240.0,8212053.0
2023-10-29,DIST027,PRD1007,77,4911133.0,327413.0,4583720.0
2023-10-29,DIST027,PRD1013,232,8085440.0,647064.0,7438376.0
2023-10-29,DIST027,PRD1016,375,22575472.0,1580468.0,20995004.0
2023-10-29,DIST027,PRD1034,493,34143546.0,1438749.0,32704797.0
2023-10-29,DIST026,PRD1035,256,10817428.0,504106.0,10313322.0
2023-10-29,DIST026,PRD1040,483,11582408.0,683756.0,10898652.0
2023-10-29,DIST026,PRD1048,249,19328991.0,958303.0,18370688.0
2023-10-29,DIST026,PRD1023,176,12731883.0,775012.0,11956871.0
2023-10-29,DIST026,PRD1011,367,27513015.0,1466970.0,26046045.0
2023-10-29,DIST026,PRD1039,103,3707594.0,306323.0,3401271.0
2023-10-29,DIST026,PRD1030,239,7922977.0,414733.0,7508244.0
2023-10-29,DIST026,PRD1014,347,21471719.0,702991.0,20768728.0
2023-10-29,DIST026,PRD1022,499,23199452.0,2305894.0,20893558.0
2023-10-29,DIST026,PRD1025,188,14180509.0,730361.0,13450148.0
2023-10-29,DIST026,PRD1005,418,16329941.0,631414.0,15698527.0
2023-10-29,DIST026,PRD1021,155,8319095.0,631414.0,7687681.0
2023-10-29,DIST026,PRD1045,408,30826848.0,930433.0,29896415.0
2023-10-29,DIST026,PRD1024,374,27242821.0,1801484.0,25441337.0
2023-10-29,DIST001,PRD1047,102,4113179.0,109179.0,4004000.0
2023-10-29,DIST001,PRD1015,378,17939878.0,1284296.0,16655582.0
2023-10-29,DIST001,PRD1009,264,20342290.0,1619159.0,18723131.0
2023-10-29,DIST001,PRD1018,330,25038161.0,1149715.0,23888446.0
2023-10-29,DIST001,PRD1012,158,12072965.0,518287.0,11554678.0
2023-10-29,DIST001,PRD1024,330,13104768.0,1047420.0,12057348.0
2023-10-29,DIST001,PRD1031,176,10582062.0,233766.0,10348296.0
2023-10-29,DIST001,PRD1037,451,11760315.0,922695.0,10837620.0
2023-10-29,DIST001,PRD1049,125,4720263.0,272034.0,4448229.0
2023-10-29,DIST001,PRD1019,377,12886559.0,884965.0,12001594.0
2023-11-05,DIST035,PRD1005,535,37346135.0,759073.0,36587062.0
2023-11-05,DIST035,PRD1001,117,4262565.0,294473.0,3968092.0
2023-11-05,DIST035,PRD1015,560,27394312.0,1761762.0,25632550.0
2023-11-05,DIST035,PRD1048,496,10488386.0,961774.0,9526612.0
2023-11-05,DIST035,PRD1031,296,18918819.0,1246888.0,17671931.0
2023-11-05,DIST035,PRD1013,132,3683974.0,109778.0,3574196.0
2023-11-05,DIST035,PRD1030,235,10315070.0,368421.0,9946649.0
2023-11-05,DIST035,PRD1008,531,20109508.0,1646182.0,18463326.0
2023-11-05,DIST035,PRD1024,303,9404093.0,671410.0,8732683.0
2023-11-05,DIST035,PRD1003,574,16444520.0,1089486.0,15355034.0
2023-11-05,DIST035,PRD1043,570,33042945.0,1688099.0,31354846.0
2023-11-05,DIST035,PRD1010,490,18518210.0,1482424.0,17035786.0
2023-11-05,DIST005,PRD1012,243,5025456.0,259479.0,4765977.0
2023-11-05,DIST005,PRD1038,411,14687442.0,1288360.0,13399082.0
2023-11-05,DIST005,PRD1006,108,8597724.0,247503.0,8350221.0
2023-11-05,DIST005,PRD1029,453,20301959.0,1885716.0,18416243.0
2023-11-05,DIST005,PRD1008,500,18763949.0,1066039.0,17697910.0
2023-11-05,DIST005,PRD1037,440,19623948.0,1946028.0,17677920.0
2023-11-05,DIST005,PRD1044,75,3352623.0,305493.0,3047130.0
